time,M_dev,air_temp,DWP,UWND,VWND,LGST
2012-09-05T16:01:00Z,0.804145374436896,20,-3.7133651683585,1.52085634293937,1.63091875461075,0.79657433321043
2012-09-05T17:01:00Z,0.814627783467744,20.56,-3.25615552853382,2.05272582319894,-0.87133041653108,0.854306041801081
2015-09-13T18:01:00Z,1.03267031196685,20.56,-3.25615552853382,1.73682935003403,-0.433040193123405,0.69196510276736
2012-09-04T17:01:00Z,1.08279697619115,19.44,-4.1709121725521,2.95947314162586,1.0190283234509,0.854306041801081
2015-09-13T17:01:00Z,1.09644430872919,21.67,-2.35090007355376,0.704096800096297,3.04977830277779,0.880813592280791
2015-09-27T17:01:00Z,1.18253278844143,21.67,-1.69114683155421,1.27907545306283,1.82670905876445,0.905795880367869
2015-10-14T17:01:00Z,1.21038894441599,18.89,-6.00598819851197,2.02106636509173,-0.94243872368176,0.854306041801081
2015-09-23T18:01:00Z,1.30642396310174,18.89,-4.62061651156931,1.18171995924005,-1.89114725442883,0.729974285699556
2012-09-08T17:01:00Z,1.33208910945203,17.78,-6.20046072420686,2.40876804408177,-1.17483467339473,0.79657433321043
2014-09-03T16:01:00Z,1.37681639910449,21.11,-3.49443863578961,1.88727568239928,3.54944932329289,0.992995098431341
2015-09-20T18:01:00Z,1.44146117512335,17.78,-6.20046072420686,1.91148308056571,-1.14853490704942,0.69196510276736
2012-09-04T16:01:00Z,1.45240706717822,17.78,-5.52918877024439,2.48485273023899,-1.00394567035464,0.905795880367869
2016-09-11T18:01:00Z,1.46532298000841,20,-5.10945633138075,3.3193181993491,1.34109160442897,1.01199311465926
2012-09-09T16:01:00Z,1.48342153014131,21.67,-1.69114683155421,3.1128535325027,-0.327174090027755,0.951337518795918
2014-09-02T18:01:00Z,1.48395870442368,20,-4.39510953842938,3.61630596485601,2.62740007774735,0.928907690243953
2015-09-19T16:01:00Z,1.49618991666346,18.33,-5.75269226624725,3.21768268575102,-1.5693687055049,0.905795880367869
2016-09-06T16:01:00Z,1.55179002193035,20,-4.39510953842938,4.46931919734907,-0.0780122567746573,0.972665592266111
2015-09-27T16:01:00Z,1.58213003886126,22.78,-0.782164271346732,2.39548757076471,2.66045847520907,0.880813592280791
2012-09-15T17:01:00Z,1.59127401752787,18.33,-5.75269226624725,2.78218254201596,-2.25296699995842,0.905795880367869
2012-09-15T16:01:00Z,1.59975455355849,18.89,-6.00598819851197,2.82107849791206,-2.20406808166586,0.79657433321043
2012-09-03T18:01:00Z,1.60820165234111,18.33,-5.75269226624725,3.00244063324462,1.9498077453538,1.03059972196595
2016-09-05T16:01:00Z,1.66220945396534,18.33,-5.75269226624725,-2.22182069444751,1.4986369813016,0.826074802700826
2015-09-08T17:01:00Z,1.69346277253819,20,-3.7133651683585,2.84256926036992,-2.84256926036992,0.928907690243953
2015-09-26T17:01:00Z,1.71825345126891,22.78,-2.87002559387156,-0,4.02,0.880813592280791
2016-09-04T18:01:00Z,1.7251689485487,17.22,-7.35735982521458,1.75027378786344,2.59488760209728,0.928907690243953
2015-09-08T16:01:00Z,1.74971790454943,21.11,-2.15023398927919,3.16095238243496,-1.68070819477349,0.972665592266111
2015-10-13T17:01:00Z,1.83849877174631,18.33,-7.20064961205564,2.3209480821423,-1.34,0.854306041801081
2012-09-16T16:01:00Z,1.84079959214422,18.33,-6.45880383907418,3.74885743871605,2.43453648651717,0.928907690243953
2012-10-01T16:01:00Z,1.84464146238349,17.78,-4.88707094304801,3.29540737535974,-1.3988174399916,0.79657433321043
2014-09-03T18:01:00Z,1.88414532067002,18.33,-5.75269226624725,4.45903431222032,2.07928184776424,0.951337518795918
2012-09-13T16:01:00Z,1.88818138662153,17.78,-6.90386653198169,-2.10850642358648,0.726016984439459,0.826074802700826
2016-09-04T17:01:00Z,1.90625193816547,18.89,-4.62061651156931,-0.489914760488693,3.99003552959811,1.03059972196595
